symbol,name,sector,industry
FUSN,Fusion Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
FUTU,Futu Holdings Ltd ADR,N/A,핀테크
FVCB,FVCBankcorp Inc,N/A,은행
FVN,Future Vision II Acquisition Corp,N/A,
FVNNR,Future Vision II Acquisition Rights Expiry 20th June 2029,N/A,
FVNNU,Future Vision II Acquisition Units,N/A,
FWONA,Liberty Media Formula One Ord Shs Series A,N/A,방송
FWONK,Liberty Media Formula One Ord Shs Series C,N/A,방송
FWRD,Forward Air Corp,N/A,"배달, 우편, 항공 화물 및 육상 물류"
FWRG,First Watch Restaurant Group Inc,N/A,레스토랑 및 바
FXNC,First National Corp,N/A,은행
FYBR,Frontier Communications Parent Inc,N/A,통합 통신 서비스
GABC,German American Bancorp Inc,N/A,은행
GAIA,Gaia Inc,N/A,온라인 서비스
GAIN,Gladstone Investment Corp,N/A,폐쇄형 펀드
GALT,Galectin Therapeutics Inc,N/A,생명 공학 및 의학 연구
GAMB,Gambling.com Group Ltd,N/A,카지노 및 도박
GAME,GameSquare Holdings Inc,N/A,소프트웨어
GAN,GAN Ltd,N/A,소프트웨어
GANX,Gain Therapeutics Inc,N/A,생명 공학 및 의학 연구
GASS,StealthGas Inc,N/A,오일 및 가스 수송 서비스
GATE,Marblegate Acquisition Corp,N/A,투자 지주 회사
GATEU,Marblegate Acquisition Units,N/A,투자 지주 회사
GAUZ,Gauzy Ltd,N/A,건설 자재 및 비품
GBBK,Global Blockchain Acquisition Corp,N/A,투자 지주 회사
GBBKR,Global Blockchain Acquisition Rights,N/A,투자 지주 회사
GBDC,Golub Capital BDC Inc,N/A,투자 관리 및 펀드 운영
GBIO,Generation Bio Co,N/A,생명 공학 및 의학 연구
GCBC,Greene County Bancorp Inc,N/A,은행
GCMG,GCM Grosvenor Inc,N/A,투자 관리 및 펀드 운영
GCT,GigaCloud Technology Inc,N/A,온라인 서비스
GCTK,GlucoTrack Inc,N/A,생명 공학 및 의학 연구
GDC,GD Culture Group Ltd,N/A,광고 및 마케팅
GDEN,Golden Entertainment Inc,N/A,카지노 및 도박
GDEV,GDEV Inc,N/A,소프트웨어
GDHG,Golden Heaven Group Holdings Ltd,N/A,여가 및 오락시설
GDRX,GoodRx Holdings Inc,N/A,온라인 서비스
GDS,GDS Holdings Ltd ADR,N/A,IT 서비스 및 컨설팅
GDST,Goldenstone Acquisition Ltd,N/A,투자 지주 회사
GDSTR,Goldenstone Acquisition Rights Exp 15th July 2026,N/A,투자 지주 회사
GDSTU,Goldenstone Acquisition Units,N/A,투자 지주 회사
GDTC,CytoMed Therapeutics Ltd,N/A,생명 공학 및 의학 연구
GDYN,Grid Dynamics Holdings Inc,N/A,IT 서비스 및 컨설팅
GECC,Great Elm Capital Corp,N/A,폐쇄형 펀드
GEG,Great Elm Group Inc,N/A,투자 관리 및 펀드 운영
GEHC,GE Healthcare Technologies Inc,N/A,첨단 의료 장비 및 기술
GELS,Gelteq Ltd,N/A,제약
GEN,Gen Digital Inc,N/A,소프트웨어
GENK,GEN Restaurant Group Inc,N/A,레스토랑 및 바
GEOS,Geospace Technologies Corp,N/A,오일 관련 서비스 및 장비
GERN,Geron Corp,N/A,생명 공학 및 의학 연구
GEVO,Gevo Inc,N/A,재생 가능 연료
GFAI,Guardforce AI Co Ltd,N/A,경영 지원 서비스
GFS,GlobalFoundries Inc,N/A,반도체 장비 및 테스트
GGAL,Grupo Financiero Galicia SA ADR,N/A,은행
GGR,Gogoro Inc,N/A,오락용 제품
GH,Guardant Health Inc,N/A,"의료 장비, 물품 및 유통"
GHRS,GH Research PLC,N/A,생명 공학 및 의학 연구
GIFI,Gulf Island Fabrication Inc,N/A,오일 관련 서비스 및 장비
GIFT,Giftify Inc,N/A,온라인 서비스
GIG,GigCapital7 Corp,N/A,투자 지주 회사
GIGGU,GigCapital7 Units,N/A,투자 지주 회사
GIGM,GigaMedia Ltd,N/A,온라인 서비스
GIII,G-III Apparel Group Ltd,N/A,의류 및 액세서리
GILD,Gilead Sciences Inc,N/A,제약
GILT,Gilat Satellite Networks Ltd,N/A,통신 및 네트워킹
GIPR,Generation Income Properties Inc,N/A,상업용 REITs
GIPRU,Generation Income Properties Unit,N/A,"부동산 임대, 개발 및 운영"
GITS,Global Interactive Technologies Inc,N/A,소프트웨어
GLAC,Global Lights Acquisition Corp,N/A,투자 지주 회사
GLACR,Global Lights Acquisition Rights Exp 14 November 2024,N/A,투자 지주 회사
GLACU,Global Lights Acquisition Units,N/A,투자 지주 회사
GLAD,Gladstone Capital Corp,N/A,폐쇄형 펀드
GLBE,Global-E Online Ltd,N/A,온라인 서비스
GLBS,Globus Maritime Ltd,N/A,해양 화물 및 물류
GLBZ,Glen Burnie Bancorp,N/A,은행
GLDD,Great Lakes Dredge & Dock Corp,N/A,건설 및 엔지니어링
GLE,Global Engine Group Holding Ltd,N/A,투자 지주 회사
GLMD,Galmed Pharmaceuticals Ltd,N/A,생명 공학 및 의학 연구
GLNG,Golar LNG Ltd,N/A,오일 및 가스 수송 서비스
GLPG,Galapagos NV ADR,N/A,생명 공학 및 의학 연구
GLPI,Gaming and Leisure Properties Inc,N/A,특수 REITs
GLRE,Greenlight Capital Re Ltd,N/A,재보험
GLSI,Greenwich Lifesciences Inc,N/A,생명 공학 및 의학 연구
GLST,Global Star Acquisition Inc,N/A,투자 지주 회사
GLSTR,Global Star Acquisition Rights Exp 21st June 2024,N/A,투자 지주 회사
GLSTU,Global Star Acquisition Units,N/A,투자 지주 회사
GLTO,Galecto Inc,N/A,생명 공학 및 의학 연구
GLUE,Monte Rosa Therapeutics Inc,N/A,생명 공학 및 의학 연구
GLXG,Galaxy Payroll Group Ltd,N/A,고용 서비스
GLYC,GlycoMimetics Inc,N/A,생명 공학 및 의학 연구
GMAB,Genmab A/S ADR,N/A,생명 공학 및 의학 연구
GMGI,Golden Matrix Group Inc,N/A,온라인 서비스
GMM,Global Mofy AI Ltd,N/A,IT 서비스 및 컨설팅
GNFT,Genfit SA ADR,N/A,생명 공학 및 의학 연구
GNLN,Greenlane Holdings Inc,N/A,식품 소매 및 유통
GNLX,Genelux Corp,N/A,생명 공학 및 의학 연구
GNPX,Genprex Inc,N/A,생명 공학 및 의학 연구
GNSS,Genasys Inc,N/A,통신 및 네트워킹
GNTA,Genenta Science SPA ADR,N/A,생명 공학 및 의학 연구
GNTX,Gentex Corp,N/A,"자동차, 트럭 및 오토바이 부품"
GO,Grocery Outlet Holding Corp,N/A,식품 소매 및 유통
GOCO,Gohealth Inc,N/A,복합보험 및 중개인
GODN,Golden Star Acquisition Corp,N/A,투자 지주 회사
GODNR,Golden Star Acquisition Rights Exp 1 May 2028,N/A,투자 지주 회사
GODNU,Golden Star Acquisition Units,N/A,투자 지주 회사
GOEV,Canoo Inc,N/A,자동차 및 트럭 제조
GOGL,Golden Ocean Group Ltd,N/A,해양 화물 및 물류
GOGO,Gogo Inc,N/A,무선 통신 서비스
GOOD,Gladstone Commercial Corp,N/A,복합부동산 REITs
GOODN,Gladstone Coml Pref Shs Series E,N/A,복합부동산 REITs
GOODO,Gladstone Commercial 6 00 Cum Red Prf Shs Series G,N/A,복합부동산 REITs
GOOG,Alphabet Inc Class C,N/A,온라인 서비스
GOOGL,Alphabet Inc Class A,N/A,온라인 서비스
GORV,Lazydays Holdings Inc,N/A,오락용 제품
GOSS,Gossamer Bio Inc,N/A,생명 공학 및 의학 연구
GOVX,GeoVax Labs Inc,N/A,생명 공학 및 의학 연구
GP,GreenPower Motor Company Inc,N/A,자동차 및 트럭 제조
GPAT,GP-Act III Acquisition Corp,N/A,투자 지주 회사
GPATU,GP Act III Acquisition Units,N/A,투자 지주 회사
GPCR,Structure Therapeutics Inc ADR,N/A,생명 공학 및 의학 연구
GPRE,Green Plains Inc,N/A,재생 가능 연료
GPRO,GoPro Inc,N/A,가정용 전자 제품
GRAB,Grab Holdings Ltd,N/A,소프트웨어
GRAL,Grail Inc,N/A,생명 공학 및 의학 연구
GRCE,Grace Therapeutics  Inc,N/A,생명 공학 및 의학 연구
GREE,Greenidge Generation Holdings Inc,N/A,블록 체인 및 암호화폐
GREEL,Greenidge Generation Holdings 8 50 Senior Notes due 2026,N/A,블록 체인 및 암호화폐
GRFS,Grifols SA ADR,N/A,제약
GRI,GRI Bio Inc,N/A,생명 공학 및 의학 연구
GRNQ,GreenPro Capital Corp,N/A,기업 금융 서비스
GROW,US Global Investors Inc,N/A,투자 관리 및 펀드 운영
GRPN,Groupon Inc,N/A,할인점
GRRR,Gorilla Technology Group Inc,N/A,IT 서비스 및 컨설팅
GRVY,Gravity Co Ltd ADR,N/A,온라인 서비스
GRWG,GrowGeneration Corp,N/A,주택 개조 제품 및 서비스 소매
GRYP,Gryphon Digital Mining Inc,N/A,블록 체인 및 암호화폐
GSBC,Great Southern Bancorp Inc,N/A,은행
GSHD,Goosehead Insurance Inc,N/A,복합보험 및 중개인
GSIT,GSI Technology Inc,N/A,반도체
GSIW,Garden Stage Ltd,N/A,투자 은행 및 중개 서비스
GSM,Ferroglobe PLC,N/A,특수 채굴 및 금속
GSRT,GSR III Acquisition Corp,N/A,투자 지주 회사
GSRTR,GSR III Acquisition Rights,N/A,투자 지주 회사
GSRTU,GSR III Acquisition Units,N/A,투자 지주 회사
GSUN,Golden Sun Health Technology Group Ltd,N/A,기타 교육 서비스 제공
GT,Goodyear Tire & Rubber Co,N/A,타이어 및 고무 제품
GTBP,GT Biopharma Inc,N/A,제약
GTEC,Greenland Technologies Holding Corp,N/A,"자동차, 트럭 및 오토바이 부품"
GTI,Graphjet Technology,N/A,전기 부품 및 장비
GTIM,Good Times Restaurants Inc,N/A,레스토랑 및 바
GTLB,GitLab Inc,N/A,소프트웨어
GTX,Garrett Motion Inc,N/A,"자동차, 트럭 및 오토바이 부품"
GURE,Gulf Resources Inc,N/A,상품 화학
GUTS,Fractyl Health Inc,N/A,생명 공학 및 의학 연구
GV,Visionary Holdings Inc,N/A,"부동산 임대, 개발 및 운영"
GVH,Globavend Holdings Ltd,N/A,"배달, 우편, 항공 화물 및 육상 물류"
GWACU,Good Works Acquisition Corp,N/A,투자 지주 회사
GWAV,Greenwave Technology Solutions Inc,N/A,환경 서비스 및 장비
GWRS,Global Water Resources Inc,N/A,수자원 유틸리티
GXAI,Gaxos.AI Inc,N/A,소프트웨어
GYRE,Gyre Therapeutics Inc,N/A,생명 공학 및 의학 연구
GYRO,Gyrodyne LLC,N/A,"부동산 임대, 개발 및 운영"
HAFC,Hanmi Financial Corp,N/A,은행
HAIN,Hain Celestial Group Inc,N/A,식품 가공
HALO,Halozyme Therapeutics Inc,N/A,제약
HAO,Haoxi Health Technology Ltd,N/A,광고 및 마케팅
HAS,Hasbro Inc,N/A,장난감 및 어린이 제품
HBAN,Huntington Bancshares Inc,N/A,은행
HBANL,Huntington Bancshares Dep Shs Repstg 1 40Th Int Non Cum Perp Prf Depositary,N/A,은행
HBANM,Huntington Bancshares Dep Shs Rep 1 1000 Prf Shs Series I,N/A,은행
HBANP,Huntington Bancshares 4.500 Depositary Shares Rep Perp Prf Shs Series H,N/A,은행
HBCP,Home Bancorp Inc,N/A,은행
HBIO,Harvard Bioscience Inc,N/A,첨단 의료 장비 및 기술
HBNC,Horizon Bancorp Inc,N/A,은행
HBT,HBT Financial Inc,N/A,은행
HCAT,Health Catalyst Inc,N/A,소프트웨어
HCKT,Hackett Group Inc,N/A,경영 지원 서비스
HCM,HUTCHMED (China) Ltd ADR,N/A,제약
HCP,HashiCorp Inc,N/A,소프트웨어
HCSG,Healthcare Services Group Inc,N/A,경영 지원 서비스
HCTI,Healthcare Triangle Inc,N/A,소프트웨어
HCVI,Hennessy Capital Investment Corp VI,N/A,투자 지주 회사
HCVIU,Hennessy Capital Investment VI Units,N/A,투자 지주 회사
HCWB,HCW Biologics Inc,N/A,생명 공학 및 의학 연구
HDL,Super Hi International Holding Ltd ADR,N/A,레스토랑 및 바
HDSN,Hudson Technologies Inc,N/A,전기 부품 및 장비
HEAR,Turtle Beach Corp,N/A,컴퓨터 하드웨어
HEES,H&E Equipment Services Inc,N/A,경영 지원 서비스
HELE,Helen of Troy Ltd,N/A,"가전제품, 도구 및 가정 용품"
HEPA,Hepion Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
HEPS,D Market Elektronik Hizmetler ve Ticaret AS ADR,N/A,백화점
HFBL,Home Federal Bancorp Inc of Louisiana,N/A,은행
HFFG,Hf Foods Group Inc,N/A,식품 소매 및 유통
HFWA,Heritage Financial Corp,N/A,은행
HGBL,Heritage Global Inc,N/A,투자 관리 및 펀드 운영
HHS,Harte Hanks Inc,N/A,광고 및 마케팅
HIFS,Hingham Institution For Savings,N/A,은행
HIHO,Highway Holdings Ltd,N/A,철 및 강철
HIMX,Himax Technologies Inc ADR,N/A,반도체
HIT,Health In Tech Inc,N/A,생명 및 건강 보험
HITI,High Tide Inc,N/A,의약품 소매
HIVE,HIVE Digital Technologies Ltd,N/A,블록 체인 및 암호화폐
HKIT,Hitek Global Inc,N/A,통합 하드웨어 및 소프트웨어
HLIT,Harmonic Inc,N/A,통신 및 네트워킹
HLMN,Hillman Solutions Corp,N/A,산업용 기계 및 장비
HLNE,Hamilton Lane Inc,N/A,투자 관리 및 펀드 운영
HLP,Hongli Group Inc,N/A,산업용 기계 및 장비
HLTH,Cue Health Inc,N/A,소프트웨어
HLVX,Hillevax Inc,N/A,생명 공학 및 의학 연구
HLXB,Helix Acquisition Corp II,N/A,투자 지주 회사
HMST,HomeStreet Inc,N/A,은행
HNNA,Hennessy Advisors Inc,N/A,투자 관리 및 펀드 운영
HNRG,Hallador Energy Co,N/A,석탄
HNST,Honest Company Inc,N/A,기타 전문 소매
HNVR,Hanover Bancorp Inc (MINEOLA),N/A,은행
HOFT,Hooker Furnishings Corp,N/A,가정용 가구
HOFV,Hall of Fame Resort & Entertainment Co,N/A,"호텔, 모텔 및 크루즈 라인"
HOLO,MicroCloud Hologram Inc,N/A,소프트웨어
HOLX,Hologic Inc,N/A,첨단 의료 장비 및 기술
HON,Honeywell International Inc,N/A,소비재 대기업
HOND,HCM II Acquisition Corp,N/A,투자 지주 회사
HONDU,HCM II Acquisition Units,N/A,투자 지주 회사
HONE,HarborOne Bancorp Inc,N/A,은행
HOOD,Robinhood Markets Inc,N/A,핀테크
HOOK,HOOKIPA Pharma Inc,N/A,생명 공학 및 의학 연구
HOPE,Hope Bancorp Inc,N/A,은행
HOTH,Hoth Therapeutics Inc,N/A,제약
HOUR,Hour Loop Inc,N/A,백화점
HOVNP,Hovnanian Enterprises 1000 Depositary Shares Representing 1 7.625% Pref Shs,N/A,주택 건설
HOVR,New Horizon Aircraft Ltd,N/A,항공우주 및 방위
HOWL,Werewolf Therapeutics Inc,N/A,생명 공학 및 의학 연구
HPAI,Helport AI Ltd,N/A,IT 서비스 및 컨설팅
HPH,Highest Performances Holdings Inc ADR,N/A,투자 관리 및 펀드 운영
HPK,Highpeak Energy Inc,N/A,"오일, 가스 탐사 및 생산"
HQI,Hirequest Inc,N/A,고용 서비스
HQY,Healthequity Inc,N/A,소프트웨어
HRMY,Harmony Biosciences Holdings Inc,N/A,제약
HROW,Harrow Inc,N/A,제약
HROWL,Harrow 8 625 Senior Notes due 2026,N/A,제약
HROWM,Harrow 11 875 Senior Notes due 2027,N/A,제약
HRTX,Heron Therapeutics Inc,N/A,생명 공학 및 의학 연구
HRZN,Horizon Technology Finance Corp,N/A,폐쇄형 펀드
HSAI,Hesai Group ADR,N/A,전자 장비 및 부품
HSCS,HeartSciences Inc,N/A,첨단 의료 장비 및 기술
HSDT,Helius Medical Technologies Inc,N/A,첨단 의료 장비 및 기술
HSIC,Henry Schein Inc,N/A,"의료 장비, 물품 및 유통"
HSII,Heidrick & Struggles International Inc,N/A,고용 서비스
HSON,Hudson Global Inc,N/A,고용 서비스
HSPO,Horizon Space Acquisition I Corp,N/A,투자 지주 회사
HSPOR,Horizon Space Acquisition I Rights,N/A,투자 지주 회사
HSPOU,Horizon Space Acquisition I Units,N/A,투자 지주 회사
HSPTU,Horizon Space Acquisition II Units,N/A,투자 지주 회사
HST,Host Hotels & Resorts Inc,N/A,특수 REITs
HSTM,HealthStream Inc,N/A,소프트웨어
HTBI,HomeTrust Bancshares Inc,N/A,은행
HTBK,Heritage Commerce Corp,N/A,은행
HTCO,Caravelle International Group,N/A,항만 운영 및 서비스
HTCR,HeartCore Enterprises Inc,N/A,소프트웨어
HTHT,H World Group Ltd ADR,N/A,"호텔, 모텔 및 크루즈 라인"
HTIA,National Healthcare 7 375 Pref Shs Series A,N/A,특수 REITs
HTIBP,National Healthcare 7.125 Cumulative Redeemable Perpetual Pref Shs Series B,N/A,특수 REITs
HTLD,Heartland Express Inc,N/A,지상 화물 및 물류
HTLF,Heartland Financial USA Inc,N/A,은행
HTLFP,Heartland Finl Usa 400 Depositary Shs Rep 1 Perp Pref Shs Series E,N/A,은행
HTLM,HomesToLife Ltd,N/A,가정용 가구 소매
HTOO,Fusion Fuel Green PLC,N/A,재생 가능 연료
HTZ,Hertz Global Holdings Inc,N/A,지상 및 해상 여객 운송
HUBC,Hub Cyber Security Ltd,N/A,소프트웨어
HUBG,Hub Group Inc,N/A,지상 화물 및 물류
HUDA,Hudson Acquisition I Corp,N/A,투자 지주 회사
HUDAR,Hudson Acquisition I Rights,N/A,투자 지주 회사
HUDAU,Hudson Acquisition I Units,N/A,투자 지주 회사
HUDI,Huadi International Group Co.  Ltd.,N/A,철 및 강철
HUHU,HUHUTECH International Group Inc,N/A,산업용 기계 및 장비
HUIZ,Huize Holding Ltd ADR,N/A,복합보험 및 중개인
HUMA,Humacyte Inc,N/A,생명 공학 및 의학 연구
HURA,TuHURA Biosciences Inc,N/A,생명 공학 및 의학 연구
HURC,Hurco Companies Inc,N/A,산업용 기계 및 장비
HURN,Huron Consulting Group Inc,N/A,경영 지원 서비스
HUT,Hut 8 Corp,N/A,블록 체인 및 암호화폐
HWBK,Hawthorn Bancshares Inc,N/A,은행
HWC,Hancock Whitney Corp,N/A,은행
HWH,HWH International Inc,N/A,소프트웨어
HWKN,Hawkins Inc,N/A,다각적 화학 산업
HYFM,Hydrofarm Holdings Group Inc,N/A,중장비 및 차량
HYMC,Hycroft Mining Holding Corporation,N/A,다각적 채굴
HYPR,Hyperfine Inc,N/A,첨단 의료 장비 및 기술
HYZN,Hyzon Motors Inc,N/A,중장비 및 차량
IAC,IAC Inc,N/A,온라인 서비스
IART,Integra Lifesciences Holdings Corp,N/A,"의료 장비, 물품 및 유통"
IAS,Integral Ad Science Holding Corp,N/A,광고 및 마케팅
IBAC,IB Acquisition Corp,N/A,투자 지주 회사
IBACR,IB Acquisition Rights Exp 28 September 2025,N/A,투자 지주 회사
IBCP,Independent Bank Corp (Michigan),N/A,은행
IBEX,Ibex Ltd,N/A,소프트웨어
IBG,Innovation Beverage Group Ltd,N/A,식품 소매 및 유통
IBKR,Interactive Brokers Group Inc,N/A,투자 은행 및 중개 서비스
IBLUU,Blue Room Acquisition Units,N/A,투자 지주 회사
IBOC,International Bancshares Corp,N/A,은행
IBRX,Immunitybio Inc,N/A,생명 공학 및 의학 연구
IBTX,Independent Bank Group Inc,N/A,은행
ICAD,ICAD Inc,N/A,첨단 의료 장비 및 기술
ICCC,ImmuCell Corp,N/A,제약
ICCH,ICC Holdings Inc,N/A,손해보험
ICCM,Icecure Medical Ltd,N/A,첨단 의료 장비 및 기술
ICCT,iCoreConnect Inc,N/A,소프트웨어
ICFI,ICF International Inc,N/A,경영 지원 서비스
ICG,Intchains Group Ltd ADR,N/A,반도체
ICHR,Ichor Holdings Ltd,N/A,반도체
ICLK,iClick Interactive Asia Group Ltd ADR,N/A,광고 및 마케팅
ICLR,ICON PLC,N/A,생명 공학 및 의학 연구
ICMB,Investcorp Credit Management BDC Inc,N/A,폐쇄형 펀드
ICON,Icon Energy Corp,N/A,해양 화물 및 물류
ICU,SeaStar Medical Holding Corp,N/A,"의료 장비, 물품 및 유통"
ICUI,ICU Medical Inc,N/A,"의료 장비, 물품 및 유통"
IDAI,T Stamp Inc,N/A,소프트웨어
IDCC,InterDigital Inc,N/A,통신 및 네트워킹
IDN,Intellicheck Inc,N/A,소프트웨어
IDXX,IDEXX Laboratories Inc,N/A,"의료 장비, 물품 및 유통"
IDYA,IDEAYA Biosciences Inc,N/A,생명 공학 및 의학 연구
IEP,Icahn Enterprises Units,N/A,"오일, 가스 정제 및 마케팅"
IESC,IES Holdings Inc,N/A,건설 및 엔지니어링
IFBD,Infobird Co Ltd,N/A,소프트웨어
IFRX,InflaRx NV,N/A,생명 공학 및 의학 연구
IGIC,International General Insurance Holdings Ltd,N/A,손해보험
IGMS,IGM Biosciences Inc,N/A,생명 공학 및 의학 연구
IHRT,iHeartMedia Inc,N/A,방송
III,Information Services Group Inc,N/A,IT 서비스 및 컨설팅
IIIV,I3 Verticals Inc,N/A,핀테크
IINN,Inspira Technologies Oxy BHN Ltd,N/A,첨단 의료 장비 및 기술
IKNA,Ikena Oncology Inc,N/A,생명 공학 및 의학 연구
IKT,Inhibikase Therapeutics Inc,N/A,생명 공학 및 의학 연구
ILAG,Intelligent Living Application Group Inc,N/A,산업용 기계 및 장비
ILLR,Triller Group Inc,N/A,핀테크
ILMN,Illumina Inc,N/A,첨단 의료 장비 및 기술
ILPT,Industrial Logistics Properties Trust,N/A,상업용 REITs
IMAB,I-Mab ADR,N/A,제약
IMCC,IM Cannabis Corp,N/A,의약품 소매
IMCR,Immunocore Holdings PLC ADR,N/A,제약
IMG,CIMG Inc,N/A,식품 가공
IMKTA,Ingles Markets Inc,N/A,식품 소매 및 유통
IMMP,Immutep Ltd ADR,N/A,생명 공학 및 의학 연구
IMMR,Immersion Corp,N/A,소프트웨어
IMMX,Immix Biopharma Inc,N/A,제약
IMNM,Immunome Inc,N/A,생명 공학 및 의학 연구
IMNN,Imunon Inc,N/A,생명 공학 및 의학 연구
IMOS,ChipMOS Technologies Inc ADR,N/A,반도체 장비 및 테스트
IMPP,Imperial Petroleum Inc,N/A,재생 가능 연료
IMPPP,Imperial Petroleum 8.75 Cumulative Redeemable Perpetual Pref Shs Series A,N/A,재생 가능 연료
IMRN,Immuron Ltd ADR,N/A,제약
IMRX,Immuneering Corp,N/A,생명 공학 및 의학 연구
IMTE,Integrated Media Technology Ltd,N/A,전자 장비 및 부품
IMTX,Immatics NV,N/A,생명 공학 및 의학 연구
IMUX,Immunic Inc,N/A,생명 공학 및 의학 연구
IMVT,Immunovant Inc,N/A,생명 공학 및 의학 연구
IMXI,International Money Express Inc,N/A,경영 지원 서비스
INAB,IN8BIO  Inc.,N/A,생명 공학 및 의학 연구
INBK,First Internet Bancorp,N/A,은행
INBS,Intelligent Bio Solutions Inc,N/A,생명 공학 및 의학 연구
INBX,Inhibrx Biosciences Inc,N/A,제약
INCR,InterCure Ltd,N/A,의료 시설 및 서비스
INCY,Incyte Corp,N/A,제약
INDB,Independent Bank Corp (Massachusetts),N/A,은행
INDI,indie Semiconductor Inc,N/A,반도체
INDP,Indaptus Therapeutics Inc,N/A,생명 공학 및 의학 연구
